trace_id,feature,kind,requirement_id,requirement,spec_path,api,implementation,tests,ci_evidence,classification,notes
018-FR-020,018,FR,FR-020,"Existing Core, RHI, backend, Renderer, Application, and scene/ECS regression outcomes MUST remain passing after the integration feature is added.",specs/018-triangle-demo-integration/spec.md:135,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-FR-021,018,FR,FR-021,"The feature MUST keep scope to one hardcoded colored triangle, one window, the forward path, and the initial desktop backend; Android and other mobile targets, scene/ECS-driven geometry, asset catalogs, runtime shader compilation, textures, materials beyond vertex color, depth testing, lighting, complex geometry, editor UI, deferred rendering, post-processing, meshlets, ray tracing, and global illumination MUST remain out of scope.",specs/018-triangle-demo-integration/spec.md:136,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-SC-001,018,SC,SC-001,"On both Windows and macOS validation machines, a developer can launch the demo, record no more than 5,000 milliseconds from process startup to the first successful presentation, see one correctly colored non-degenerate triangle, and retain one screenshot plus the matching successful run log as validation evidence.",specs/018-triangle-demo-integration/spec.md:152,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-SC-002,018,SC,SC-002,"Every successful bounded validation run completes 100% of its configured drawable-frame budget without error-level diagnostics, invalid resource reuse, or presentation-order violations, including when the selected budget exceeds 300 frames.",specs/018-triangle-demo-integration/spec.md:153,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-SC-003,018,SC,SC-003,"Across at least 20 resize, minimize, and restore cycles, event processing remains responsive and every observed cycle records no more than 2,000 milliseconds from the first observed valid non-zero drawable extent after restore to the first successful presentation of the replacement generation.",specs/018-triangle-demo-integration/spec.md:154,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-SC-004,018,SC,SC-004,"All covered normal-exit, partial-startup-failure, recoverable-presentation, and fatal-frame scenarios complete without hangs or crashes and leave zero live demo-owned resources after shutdown.",specs/018-triangle-demo-integration/spec.md:155,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-SC-005,018,SC,SC-005,"For every injected startup or frame failure, a developer can identify the primary failing lifecycle stage from the first stable error diagnostic without inspecting native backend object addresses.",specs/018-triangle-demo-integration/spec.md:156,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-SC-006,018,SC,SC-006,"Deterministic headless integration runs produce identical frame-stage ordering, result categories, and normalized diagnostic output across 20 repeated executions on the same platform.",specs/018-triangle-demo-integration/spec.md:157,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-SC-007,018,SC,SC-007,"Windows, macOS, and Linux automated jobs all build the standalone demo and pass their applicable deterministic integration coverage; Windows and macOS additionally have recorded real-window triangle success, while Linux additionally passes a no-window integration run through a CPU software Vulkan device.",specs/018-triangle-demo-integration/spec.md:158,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-SC-008,018,SC,SC-008,100% of the existing regression suite remains passing after the demo integration is introduced.,specs/018-triangle-demo-integration/spec.md:159,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
018-SC-009,018,SC,SC-009,100% of successful endurance runs remain within their configured steady-state memory-growth limit and report zero demo-owned live resources after shutdown.,specs/018-triangle-demo-integration/spec.md:160,Demo/StonerDemo/Private/*.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Demo/StonerDemo/Private/*.cpp; Source/Backend/Vulkan/Private/FVulkanNativeContext.cpp; .github/scripts/run_triangle_demo_validation.py,Tests/TriangleDemoIntegrationTests.cpp; Tests/VulkanNativeIntegrationTests.cpp; Tests/Main.cpp,"Validation/018/completion.md; Validation/018/{Windows,macOS,Linux}; .github/workflows/ci.yml",FeatureMapped,"Feature-level evidence seed for demo integration, deterministic/native modes, validation monitoring, and visible evidence."
019-FR-001,019,FR,FR-001,The Renderer MUST offer deferred rendering as an explicit alternative to the existing forward path without changing the established default path.,specs/019-deferred-rendering-pipeline/spec.md:121,Source/Renderer/Public/Renderer/FDeferred*.h; Source/Renderer/Public/Renderer/FRendererComparisonReport.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Source/Renderer/Private/FDeferred*.cpp; Source/Renderer/Private/FRendererComparisonReport.cpp; Source/Backend/Vulkan/Private/FVulkanNativeOffscreenSession.cpp; .github/scripts/run_deferred_validation.py,Tests/DeferredRenderingTests.cpp; Tests/DeferredNativeIntegrationTests.cpp; Tests/RendererComparisonTests.cpp; Tests/Main.cpp,Validation/019/completion.md; Validation/019/Linux/deferred-readback-report.txt; Validation/019/Linux/renderer-comparison-report.txt; .github/workflows/ci.yml,FeatureMapped,"Feature-level evidence seed for deferred planning, execution, native readback, comparison artifacts, and validation wrappers."
019-FR-002,019,FR,FR-002,"The deferred path MUST accept a validated active view, output target, opaque draw set, material bindings, and directional, point, and spot light inputs.",specs/019-deferred-rendering-pipeline/spec.md:122,Source/Renderer/Public/Renderer/FDeferred*.h; Source/Renderer/Public/Renderer/FRendererComparisonReport.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Source/Renderer/Private/FDeferred*.cpp; Source/Renderer/Private/FRendererComparisonReport.cpp; Source/Backend/Vulkan/Private/FVulkanNativeOffscreenSession.cpp; .github/scripts/run_deferred_validation.py,Tests/DeferredRenderingTests.cpp; Tests/DeferredNativeIntegrationTests.cpp; Tests/RendererComparisonTests.cpp; Tests/Main.cpp,Validation/019/completion.md; Validation/019/Linux/deferred-readback-report.txt; Validation/019/Linux/renderer-comparison-report.txt; .github/workflows/ci.yml,FeatureMapped,"Feature-level evidence seed for deferred planning, execution, native readback, comparison artifacts, and validation wrappers."
019-FR-003,019,FR,FR-003,"The deferred path MUST prepare a deterministic surface-data stage that records, for each visible opaque surface, base color, normalized world-space normal, metallic value, roughness value, emissive contribution, ambient occlusion, and depth sufficient for inverse-view-projection world-space position reconstruction.",specs/019-deferred-rendering-pipeline/spec.md:123,Source/Renderer/Public/Renderer/FDeferred*.h; Source/Renderer/Public/Renderer/FRendererComparisonReport.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Source/Renderer/Private/FDeferred*.cpp; Source/Renderer/Private/FRendererComparisonReport.cpp; Source/Backend/Vulkan/Private/FVulkanNativeOffscreenSession.cpp; .github/scripts/run_deferred_validation.py,Tests/DeferredRenderingTests.cpp; Tests/DeferredNativeIntegrationTests.cpp; Tests/RendererComparisonTests.cpp; Tests/Main.cpp,Validation/019/completion.md; Validation/019/Linux/deferred-readback-report.txt; Validation/019/Linux/renderer-comparison-report.txt; .github/workflows/ci.yml,FeatureMapped,"Feature-level evidence seed for deferred planning, execution, native readback, comparison artifacts, and validation wrappers."
019-FR-004,019,FR,FR-004,"The surface-data contract MUST define each stored semantic, value range, coordinate space, clear value, precision expectation, and compatibility rule while allowing concrete storage formats to be selected during planning; depth clear and comparison behavior MUST be derived consistently for standard-Z and reversed-Z conventions.",specs/019-deferred-rendering-pipeline/spec.md:124,Source/Renderer/Public/Renderer/FDeferred*.h; Source/Renderer/Public/Renderer/FRendererComparisonReport.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Source/Renderer/Private/FDeferred*.cpp; Source/Renderer/Private/FRendererComparisonReport.cpp; Source/Backend/Vulkan/Private/FVulkanNativeOffscreenSession.cpp; .github/scripts/run_deferred_validation.py,Tests/DeferredRenderingTests.cpp; Tests/DeferredNativeIntegrationTests.cpp; Tests/RendererComparisonTests.cpp; Tests/Main.cpp,Validation/019/completion.md; Validation/019/Linux/deferred-readback-report.txt; Validation/019/Linux/renderer-comparison-report.txt; .github/workflows/ci.yml,FeatureMapped,"Feature-level evidence seed for deferred planning, execution, native readback, comparison artifacts, and validation wrappers."
019-FR-005,019,FR,FR-005,"Deferred-compatible materials MUST reuse the existing material and instance authoring data; the renderer MUST report unsupported domains, blend modes, permutations, or missing required surface inputs before execution.",specs/019-deferred-rendering-pipeline/spec.md:125,Source/Renderer/Public/Renderer/FDeferred*.h; Source/Renderer/Public/Renderer/FRendererComparisonReport.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Source/Renderer/Private/FDeferred*.cpp; Source/Renderer/Private/FRendererComparisonReport.cpp; Source/Backend/Vulkan/Private/FVulkanNativeOffscreenSession.cpp; .github/scripts/run_deferred_validation.py,Tests/DeferredRenderingTests.cpp; Tests/DeferredNativeIntegrationTests.cpp; Tests/RendererComparisonTests.cpp; Tests/Main.cpp,Validation/019/completion.md; Validation/019/Linux/deferred-readback-report.txt; Validation/019/Linux/renderer-comparison-report.txt; .github/workflows/ci.yml,FeatureMapped,"Feature-level evidence seed for deferred planning, execution, native readback, comparison artifacts, and validation wrappers."
019-FR-006,019,FR,FR-006,"Opaque and compatible masked geometry MUST participate in the surface-data stage, with alpha used only to determine masked coverage; transparent blended geometry MUST be excluded from that stage and remain eligible for the established forward-transparent stage after deferred composition.",specs/019-deferred-rendering-pipeline/spec.md:126,Source/Renderer/Public/Renderer/FDeferred*.h; Source/Renderer/Public/Renderer/FRendererComparisonReport.h; Source/Backend/Vulkan/Public/VulkanRHI/FVulkanNativeContext.h,Source/Renderer/Private/FDeferred*.cpp; Source/Renderer/Private/FRendererComparisonReport.cpp; Source/Backend/Vulkan/Private/FVulkanNativeOffscreenSession.cpp; .github/scripts/run_deferred_validation.py,Tests/DeferredRenderingTests.cpp; Tests/DeferredNativeIntegrationTests.cpp; Tests/RendererComparisonTests.cpp; Tests/Main.cpp,Validation/019/completion.md; Validation/019/Linux/deferred-readback-report.txt; Validation/019/Linux/renderer-comparison-report.txt; .github/workflows/ci.yml,FeatureMapped,"Feature-level evidence seed for deferred planning, execution, native readback, comparison artifacts, and validation wrappers."
